"Source.Name","Opening_text","stim_ending_t","visbility","soundvolume","modalityBlock.thisRepN","modalityBlock.thisTrialN","modalityBlock.thisN","modalityBlock.thisIndex","TrialsStudy.thisRepN","TrialsStudy.thisTrialN","TrialsStudy.thisN","TrialsStudy.thisIndex","text.started","text.stopped","keyWelcome.keys","keyWelcome.rt","keyWelcome.started","keyWelcome.stopped","imageInstr.started","imageInstr.stopped","key_resp.keys","key_resp.rt","key_resp.started","key_resp.stopped","FixationCross.started","FixationCross.stopped","modalityInstr.started","modalityInstr.stopped","modalityFocusKey.keys","modalityFocusKey.rt","modalityFocusKey.started","modalityFocusKey.stopped","StudyVisualStim.started","StudyVisualStim.stopped","StudyAuditoryStim.started","StudyAuditoryStim.stopped","text_2.started","text_2.stopped","key_resp_3.keys","key_resp_3.rt","key_resp_3.started","key_resp_3.stopped","ReproductionVisual.started","ReproductionVisual.stopped","key_resp_2.keys","key_resp_2.rt","key_resp_2.started","key_resp_2.stopped","ReproductionSound.started","ReproductionSound.stopped","participant","session","date","expName","psychopyVersion","frameRate"
"010_visual_demo1.csv","Now focus on the Image",3,1,0,0,0,0,0,1,10,28,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,270.8486413,"None",NA,NA,NA,NA,NA,NA,263.7744769,"None",263.7744769,"None",267.9573852,"None","space",0.639465533,267.9573852,"None",268.8071563,"None","space",2.022697505,268.8071563,"None",268.8071563,"None",10,1,"2019_Jul_08_1714","visual_demo1",2002-03-01,100.0860419
"010_visual_demo1.csv","Now focus on the Image",1,0,1,0,0,0,0,1,11,29,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275.5912436,"None",NA,NA,NA,NA,NA,NA,271.859029,"None",271.859029,"None",274.0401684,"None","space",0.405718871,274.0401684,"None",274.6507133,"None","space",0.928102103,274.6507133,"None",274.6507133,"None",10,1,"2019_Jul_08_1714","visual_demo1",2002-03-01,100.0860419
"010_visual_demo1.csv","Now focus on the Image",3,0,1,0,0,0,0,1,12,30,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283.2456136,"None",NA,NA,NA,NA,NA,NA,276.6015411,"None",276.6015411,"None",280.7734038,"None","space",0.48650375,280.7734038,"None",281.4644542,"None","space",1.762439562,281.4644542,"None",281.4644542,"None",10,1,"2019_Jul_08_1714","visual_demo1",2002-03-01,100.0860419
"010_visual_demo1.csv","Now focus on the Image",2,1,0,0,0,0,0,1,13,31,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,290.1490814,"None",NA,NA,NA,NA,NA,NA,284.2454354,"None",284.2454354,"None",287.4363867,"None","space",0.442467284,287.4363867,"None",288.0875233,"None","space",2.043334282,288.0875233,"None",288.0875233,"None",10,1,"2019_Jul_08_1714","visual_demo1",2002-03-01,100.0860419
"010_visual_demo1.csv","Now focus on the Image",3,0,0,0,0,0,0,1,14,32,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,298.7130671,"None",NA,NA,NA,NA,NA,NA,291.1598207,"None",291.1598207,"None",295.3410614,"None","space",0.57974492,295.3410614,"None",296.132092,"None","space",2.566765506,296.132092,"None",296.132092,"None",10,1,"2019_Jul_08_1714","visual_demo1",2002-03-01,100.0860419
"010_visual_demo1.csv","Now focus on the Image",2.5,1,0,0,0,0,0,1,15,33,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,306.2176357,"None",NA,NA,NA,NA,NA,NA,299.7243977,"None",299.7243977,"None",303.4064582,"None","space",0.464388223,303.4064582,"None",304.0758259,"None","space",2.122999089,304.0758259,"None",304.0758259,"None",10,1,"2019_Jul_08_1714","visual_demo1",2002-03-01,100.0860419
"010_visual_demo1.csv","Now focus on the Image",2.5,0,1,0,0,0,0,1,16,34,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,314.3121305,"None",NA,NA,NA,NA,NA,NA,307.227539,"None",307.227539,"None",310.8994675,"None","space",0.633401444,310.8994675,"None",311.7399415,"None","space",2.557901899,311.7399415,"None",311.7399415,"None",10,1,"2019_Jul_08_1714","visual_demo1",2002-03-01,100.0860419
"010_visual_demo1.csv","Now focus on the Image",1.5,0,1,0,0,0,0,1,17,35,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,320.4251574,"None",NA,NA,NA,NA,NA,NA,315.3227947,"None",315.3227947,"None",318.0041613,"None","space",0.505684349,318.0041613,"None",318.7243862,"None","space",1.683535024,318.7243862,"None",318.7243862,"None",10,1,"2019_Jul_08_1714","visual_demo1",2002-03-01,100.0860419
"010_visual_demo1.csv","Now focus on the Image",2.5,0,0,0,0,0,0,2,0,36,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,327.8690948,"None",NA,NA,NA,NA,NA,NA,321.4356374,"None",321.4356374,"None",325.1066481,"None","space",0.663240757,325.1066481,"None",325.9777253,"None","space",1.87911172,325.9777253,"None",325.9777253,"None",10,1,"2019_Jul_08_1714","visual_demo1",2002-03-01,100.0860419
"010_visual_demo1.csv","Now focus on the Image",2.5,0,1,0,0,0,0,2,1,37,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335.8531573,"None",NA,NA,NA,NA,NA,NA,328.880028,"None",328.880028,"None",332.5615995,"None","space",0.612179518,332.5615995,"None",333.3817952,"None","space",2.457052223,333.3817952,"None",333.3817952,"None",10,1,"2019_Jul_08_1714","visual_demo1",2002-03-01,100.0860419
"010_visual_demo1.csv","Now focus on the Image",1.5,0,0,0,0,0,0,2,2,38,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342.4574776,"None",NA,NA,NA,NA,NA,NA,336.8640855,"None",336.8640855,"None",339.5456662,"None","space",0.691166031,339.5456662,"None",340.445797,"None","space",2.000076705,340.445797,"None",340.445797,"None",10,1,"2019_Jul_08_1714","visual_demo1",2002-03-01,100.0860419
"010_visual_demo1.csv","Now focus on the Image",3,0,1,0,0,0,0,2,3,39,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,351.3619535,"None",NA,NA,NA,NA,NA,NA,343.4680058,"None",343.4680058,"None",347.6502026,"None","space",0.590600587,347.6502026,"None",348.4505395,"None","space",2.895330856,348.4505395,"None",348.4505395,"None",10,1,"2019_Jul_08_1714","visual_demo1",2002-03-01,100.0860419
"010_visual_demo1.csv","Now focus on the Image",3,1,0,0,0,0,0,2,4,40,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359.1557248,"None",NA,NA,NA,NA,NA,NA,352.3728141,"None",352.3728141,"None",356.5547641,"None","space",0.295084518,356.5547641,"None",357.0534628,"None","space",2.085431953,357.0534628,"None",357.0534628,"None",10,1,"2019_Jul_08_1714","visual_demo1",2002-03-01,100.0860419
"010_visual_demo1.csv","Now focus on the Image",2,0,0,0,0,0,0,2,5,41,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,365.8190397,"None",NA,NA,NA,NA,NA,NA,360.1662062,"None",360.1662062,"None",363.3382598,"None","space",0.84562867,363.3382598,"None",364.3781401,"None","space",1.423734131,364.3781401,"None",364.3781401,"None",10,1,"2019_Jul_08_1714","visual_demo1",2002-03-01,100.0860419
"010_visual_demo1.csv","Now focus on the Image",3,0,0,0,0,0,0,2,6,42,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,373.7632752,"None",NA,NA,NA,NA,NA,NA,366.8303571,"None",366.8303571,"None",371.0118179,"None","space",0.780025922,371.0118179,"None",371.9929112,"None","space",1.758932559,371.9929112,"None",371.9929112,"None",10,1,"2019_Jul_08_1714","visual_demo1",2002-03-01,100.0860419
"010_visual_demo1.csv","Now focus on the Image",1,0,1,0,0,0,0,2,7,43,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,378.7362993,"None",NA,NA,NA,NA,NA,NA,374.7648407,"None",374.7648407,"None",376.9458172,"None","space",0.578004808,376.9458172,"None",377.7256912,"None","space",0.996167862,377.7256912,"None",377.7256912,"None",10,1,"2019_Jul_08_1714","visual_demo1",2002-03-01,100.0860419
"010_visual_demo1.csv","Now focus on the Image",1,0,0,0,0,0,0,2,8,44,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,383.948935,"None",NA,NA,NA,NA,NA,NA,379.7472693,"None",379.7472693,"None",381.9178802,"None","space",0.573942911,381.9178802,"None",382.6986829,"None","space",1.23212054,382.6986829,"None",382.6986829,"None",10,1,"2019_Jul_08_1714","visual_demo1",2002-03-01,100.0860419
"010_visual_demo1.csv","Now focus on the Image",2,1,0,0,0,0,0,2,9,45,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,390.4625323,"None",NA,NA,NA,NA,NA,NA,384.9601866,"None",384.9601866,"None",388.1320369,"None","space",0.515823076,388.1320369,"None",388.8615366,"None","space",1.582321678,388.8615366,"None",388.8615366,"None",10,1,"2019_Jul_08_1714","visual_demo1",2002-03-01,100.0860419
"010_visual_demo1.csv","Now focus on the Image",2,0,1,0,0,0,0,2,10,46,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,397.6271425,"None",NA,NA,NA,NA,NA,NA,391.473967,"None",391.473967,"None",394.6550899,"None","space",0.53179981,394.6550899,"None",395.3953062,"None","space",2.21656103,395.3953062,"None",395.3953062,"None",10,1,"2019_Jul_08_1714","visual_demo1",2002-03-01,100.0860419
"010_visual_demo1.csv","Now focus on the Image",1.5,1,0,0,0,0,0,2,11,47,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,404.200623,"None",NA,NA,NA,NA,NA,NA,398.6371378,"None",398.6371378,"None",401.3188477,"None","space",0.627988853,401.3188477,"None",402.1490052,"None","space",2.03686342,402.1490052,"None",402.1490052,"None",10,1,"2019_Jul_08_1714","visual_demo1",2002-03-01,100.0860419
"010_visual_demo1.csv","Now focus on the Image",1.5,0,1,0,0,0,0,2,12,48,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,410.4639783,"None",NA,NA,NA,NA,NA,NA,405.2106361,"None",405.2106361,"None",407.882508,"None","space",0.557354454,407.882508,"None",408.6421144,"None","space",1.809716684,408.6421144,"None",408.6421144,"None",10,1,"2019_Jul_08_1714","visual_demo1",2002-03-01,100.0860419
"010_visual_demo1.csv","Now focus on the Image",3.5,0,1,0,0,0,0,2,13,49,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,419.0081349,"None",NA,NA,NA,NA,NA,NA,411.4740422,"None",411.4740422,"None",416.1469737,"None","space",0.548883344,416.1469737,"None",416.897617,"None","space",2.09724419,416.897617,"None",416.897617,"None",10,1,"2019_Jul_08_1714","visual_demo1",2002-03-01,100.0860419
"010_visual_demo1.csv","Now focus on the Image",2.5,1,0,0,0,0,0,2,14,50,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,426.2222335,"None",NA,NA,NA,NA,NA,NA,420.0190374,"None",420.0190374,"None",423.6903523,"None","space",0.560477495,423.6903523,"None",424.4616085,"None","space",1.744314684,424.4616085,"None",424.4616085,"None",10,1,"2019_Jul_08_1714","visual_demo1",2002-03-01,100.0860419
"010_visual_demo1.csv","Now focus on the Image",1,1,0,0,0,0,0,2,15,51,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,431.7150979,"None",NA,NA,NA,NA,NA,NA,427.2226319,"None",427.2226319,"None",429.404342,"None","space",0.68851648,429.404342,"None",430.2947797,"None","space",1.4040936,430.2947797,"None",430.2947797,"None",10,1,"2019_Jul_08_1714","visual_demo1",2002-03-01,100.0860419
"010_visual_demo1.csv","Now focus on the Image",3.5,0,0,0,0,0,0,2,16,52,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,440.029329,"None",NA,NA,NA,NA,NA,NA,432.7254065,"None",432.7254065,"None",437.3978322,"None","space",0.478023558,437.3978322,"None",438.0788042,"None","space",1.935066701,438.0788042,"None",438.0788042,"None",10,1,"2019_Jul_08_1714","visual_demo1",2002-03-01,100.0860419
"010_visual_demo1.csv","Now focus on the Image",3.5,1,0,0,0,0,0,2,17,53,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,448.9941281,"None",NA,NA,NA,NA,NA,NA,441.0404961,"None",441.0404961,"None",445.7226373,"None","space",0.577220774,445.7226373,"None",446.5028826,"None","space",2.476991678,446.5028826,"None",446.5028826,"None",10,1,"2019_Jul_08_1714","visual_demo1",2002-03-01,100.0860419
"010_visual_demo1.csv","Now focus on the Image",1,0,1,0,0,0,0,3,0,54,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,453.877479,"None",NA,NA,NA,NA,NA,NA,450.0047094,"None",450.0047094,"None",452.1849897,"None","space",0.490847295,452.1849897,"None",452.8759999,"None","space",0.986941838,452.8759999,"None",452.8759999,"None",10,1,"2019_Jul_08_1714","visual_demo1",2002-03-01,100.0860419
"010_visual_demo1.csv","Now focus on the Image",2,0,1,0,0,0,0,3,1,55,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,461.0110687,"None",NA,NA,NA,NA,NA,NA,454.8871153,"None",454.8871153,"None",458.0583176,"None","space",0.54457229,458.0583176,"None",458.809644,"None","space",2.189199067,458.809644,"None",458.809644,"None",10,1,"2019_Jul_08_1714","visual_demo1",2002-03-01,100.0860419
"010_visual_demo1.csv","Now focus on the Image",3,0,0,0,0,0,0,3,2,56,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,468.7252881,"None",NA,NA,NA,NA,NA,NA,462.0214244,"None",462.0214244,"None",466.2036488,"None","space",0.525238908,466.2036488,"None",466.9449096,"None","space",1.762875946,466.9449096,"None",466.9449096,"None",10,1,"2019_Jul_08_1714","visual_demo1",2002-03-01,100.0860419
"010_visual_demo1.csv","Now focus on the Image",1,0,0,0,0,0,0,3,3,57,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,474.1773371,"None",NA,NA,NA,NA,NA,NA,469.735172,"None",469.735172,"None",471.9167973,"None","space",0.618037662,471.9167973,"None",472.7378119,"None","space",1.426059946,472.7378119,"None",472.7378119,"None",10,1,"2019_Jul_08_1714","visual_demo1",2002-03-01,100.0860419
"010_visual_demo1.csv","Now focus on the Image",3.5,1,0,0,0,0,0,3,4,58,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,482.0919171,"None",NA,NA,NA,NA,NA,NA,475.189017,"None",475.189017,"None",479.860685,"None","space",0.500172591,479.860685,"None",480.5614928,"None","space",1.514393849,480.5614928,"None",480.5614928,"None",10,1,"2019_Jul_08_1714","visual_demo1",2002-03-01,100.0860419
"010_visual_demo1.csv","Now focus on the Image",3.5,0,0,0,0,0,0,3,5,59,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,491.0972163,"None",NA,NA,NA,NA,NA,NA,483.1030688,"None",483.1030688,"None",487.7852907,"None","space",0.462541495,487.7852907,"None",488.4445227,"None","space",2.642306242,488.4445227,"None",488.4445227,"None",10,1,"2019_Jul_08_1714","visual_demo1",2002-03-01,100.0860419
"010_visual_demo1.csv","Now focus on the Image",3.5,0,1,0,0,0,0,3,6,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,499.8121631,"None",NA,NA,NA,NA,NA,NA,492.1076319,"None",492.1076319,"None",496.7790755,"None","space",0.536813956,496.7790755,"None",497.5205918,"None","space",2.277324127,497.5205918,"None",497.5205918,"None",10,1,"2019_Jul_08_1714","visual_demo1",2002-03-01,100.0860419
"010_visual_demo1.csv","Now focus on the Image",3,0,1,0,0,0,0,3,7,61,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,508.1866983,"None",NA,NA,NA,NA,NA,NA,500.8227966,"None",500.8227966,"None",505.0044744,"None","space",0.503393624,505.0044744,"None",505.7247682,"None","space",2.443078005,505.7247682,"None",505.7247682,"None",10,1,"2019_Jul_08_1714","visual_demo1",2002-03-01,100.0860419
"010_visual_demo1.csv","Now focus on the Image",3,1,0,0,0,0,0,3,8,62,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,517.3611819,"None",NA,NA,NA,NA,NA,NA,509.1965954,"None",509.1965954,"None",513.3691894,"None","space",0.621615292,513.3691894,"None",514.199819,"None","space",3.150046158,514.199819,"None",514.199819,"None",10,1,"2019_Jul_08_1714","visual_demo1",2002-03-01,100.0860419
"010_visual_demo1.csv","Now focus on the Image",1.5,1,0,0,0,0,0,3,9,63,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,524.3746896,"None",NA,NA,NA,NA,NA,NA,518.3716817,"None",518.3716817,"None",521.0526554,"None","space",0.870178654,521.0526554,"None",522.1239398,"None","space",2.231803075,522.1239398,"None",522.1239398,"None",10,1,"2019_Jul_08_1714","visual_demo1",2002-03-01,100.0860419
"010_visual_demo1.csv","Now focus on the Image",1.5,0,1,0,0,0,0,3,10,64,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,530.7388435,"None",NA,NA,NA,NA,NA,NA,525.3854346,"None",525.3854346,"None",528.0670522,"None","space",0.436811396,528.0670522,"None",528.7093463,"None","space",2.012515035,528.7093463,"None",528.7093463,"None",10,1,"2019_Jul_08_1714","visual_demo1",2002-03-01,100.0860419
"010_visual_demo1.csv","Now focus on the Image",1.5,0,0,0,0,0,0,3,11,65,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,536.5816293,"None",NA,NA,NA,NA,NA,NA,531.7494271,"None",531.7494271,"None",534.4304315,"None","space",0.480357384,534.4304315,"None",535.1199871,"None","space",1.449923331,535.1199871,"None",535.1199871,"None",10,1,"2019_Jul_08_1714","visual_demo1",2002-03-01,100.0860419
"010_visual_demo1.csv","Now focus on the Image",2.5,0,0,0,0,0,0,3,12,66,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543.8557701,"None",NA,NA,NA,NA,NA,NA,537.5922571,"None",537.5922571,"None",541.2641972,"None","space",0.534677774,541.2641972,"None",542.0039522,"None","space",1.831882486,542.0039522,"None",542.0039522,"None",10,1,"2019_Jul_08_1714","visual_demo1",2002-03-01,100.0860419
"010_visual_demo1.csv","Now focus on the Image",2,1,0,0,0,0,0,3,13,67,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550.3484911,"None",NA,NA,NA,NA,NA,NA,544.8667395,"None",544.8667395,"None",548.0477735,"None","space",0.573049518,548.0477735,"None",548.8279668,"None","space",1.510846305,548.8279668,"None",548.8279668,"None",10,1,"2019_Jul_08_1714","visual_demo1",2002-03-01,100.0860419
"010_visual_demo1.csv","Now focus on the Image",1,1,0,0,0,0,0,3,14,68,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,555.1009816,"None",NA,NA,NA,NA,NA,NA,551.3592465,"None",551.3592465,"None",553.5431891,"None","space",0.55473251,553.5431891,"None",554.3106122,"None","space",0.781190444,554.3106122,"None",554.3106122,"None",10,1,"2019_Jul_08_1714","visual_demo1",2002-03-01,100.0860419
"010_visual_demo1.csv","Now focus on the Image",2.5,1,0,0,0,0,0,3,15,69,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,562.0450087,"None",NA,NA,NA,NA,NA,NA,556.1115894,"None",556.1115894,"None",559.7847501,"None","space",0.496159008,559.7847501,"None",560.4848956,"None","space",1.541939553,560.4848956,"None",560.4848956,"None",10,1,"2019_Jul_08_1714","visual_demo1",2002-03-01,100.0860419
"010_visual_demo1.csv","Now focus on the Image",2,0,0,0,0,0,0,3,16,70,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,568.5083045,"None",NA,NA,NA,NA,NA,NA,563.0562188,"None",563.0562188,"None",566.2370513,"None","space",0.37378765,566.2370513,"None",566.8175827,"None","space",1.677293789,566.8175827,"None",566.8175827,"None",10,1,"2019_Jul_08_1714","visual_demo1",2002-03-01,100.0860419
"010_visual_demo1.csv","Now focus on the Image",2.5,0,1,0,0,0,0,3,17,71,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,576.1022377,"None",NA,NA,NA,NA,NA,NA,569.5099605,"None",569.5099605,"None",573.1908222,"None","space",0.508045646,573.1908222,"None",573.9011413,"None","space",2.18168802,573.9011413,"None",573.9011413,"None",10,1,"2019_Jul_08_1714","visual_demo1",2002-03-01,100.0860419
"010_visual_demo1.csv","Now focus on the Image",2.5,1,0,0,0,0,0,4,0,72,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,583.6669952,"None",NA,NA,NA,NA,NA,NA,577.11395,"None",577.11395,"None",580.7956972,"None","space",0.452172586,580.7956972,"None",581.4558535,"None","space",2.195985257,581.4558535,"None",581.4558535,"None",10,1,"2019_Jul_08_1714","visual_demo1",2002-03-01,100.0860419
"010_visual_demo1.csv","Now focus on the Image",1,1,0,0,0,0,0,4,1,73,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,588.9991395,"None",NA,NA,NA,NA,NA,NA,584.6772679,"None",584.6772679,"None",586.8488259,"None","space",0.536007391,586.8488259,"None",587.6089342,"None","space",1.373901992,587.6089342,"None",587.6089342,"None",10,1,"2019_Jul_08_1714","visual_demo1",2002-03-01,100.0860419
"010_visual_demo1.csv","Now focus on the Image",2,0,1,0,0,0,0,4,2,74,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,595.863975,"None",NA,NA,NA,NA,NA,NA,590.0106104,"None",590.0106104,"None",593.1805736,"None","space",0.666351206,593.1805736,"None",594.0524609,"None","space",1.79640753,594.0524609,"None",594.0524609,"None",10,1,"2019_Jul_08_1714","visual_demo1",2002-03-01,100.0860419
"010_visual_demo1.csv","Now focus on the Image",2,1,0,0,0,0,0,4,3,75,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,602.1771892,"None",NA,NA,NA,NA,NA,NA,596.8747079,"None",596.8747079,"None",600.0454423,"None","space",0.331427963,600.0454423,"None",600.5968896,"None","space",1.568940101,600.5968896,"None",600.5968896,"None",10,1,"2019_Jul_08_1714","visual_demo1",2002-03-01,100.0860419
"010_visual_demo1.csv","Now focus on the Image",1.5,0,1,0,0,0,0,4,4,76,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,610.4314355,"None",NA,NA,NA,NA,NA,NA,603.1870173,"None",603.1870173,"None",605.8694364,"None","space",0.648356631,605.8694364,"None",606.718986,"None","space",3.69284876,606.718986,"None",606.718986,"None",10,1,"2019_Jul_08_1714","visual_demo1",2002-03-01,100.0860419
"010_visual_demo1.csv","Now focus on the Image",2.5,0,0,0,0,0,0,4,5,77,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,619.3560184,"None",NA,NA,NA,NA,NA,NA,611.4423992,"None",611.4423992,"None",615.1233889,"None","space",0.932441295,615.1233889,"None",616.264586,"None","space",3.07924391,616.264586,"None",616.264586,"None",10,1,"2019_Jul_08_1714","visual_demo1",2002-03-01,100.0860419
"010_visual_demo1.csv","Now focus on the Image",1.5,0,0,0,0,0,0,4,6,78,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,625.4090319,"None",NA,NA,NA,NA,NA,NA,620.3662275,"None",620.3662275,"None",623.0485479,"None","space",0.429270243,623.0485479,"None",623.67777,"None","space",1.712067443,623.67777,"None",623.67777,"None",10,1,"2019_Jul_08_1714","visual_demo1",2002-03-01,100.0860419
"010_visual_demo1.csv","Now focus on the Image",3.5,1,0,0,0,0,0,4,7,79,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,633.3633663,"None",NA,NA,NA,NA,NA,NA,626.4203351,"None",626.4203351,"None",631.1124673,"None","space",0.550339377,631.1124673,"None",631.8730569,"None","space",1.471794579,631.8730569,"None",631.8730569,"None",10,1,"2019_Jul_08_1714","visual_demo1",2002-03-01,100.0860419
"010_visual_demo1.csv","Now focus on the Image",1.5,1,0,0,0,0,0,4,8,80,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,639.1965071,"None",NA,NA,NA,NA,NA,NA,634.3738117,"None",634.3738117,"None",637.0451099,"None","space",0.519749448,637.0451099,"None",637.7546684,"None","space",1.431167085,637.7546684,"None",637.7546684,"None",10,1,"2019_Jul_08_1714","visual_demo1",2002-03-01,100.0860419
"010_visual_demo1.csv","Now focus on the Image",3,0,0,0,0,0,0,4,9,81,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,647.1207643,"None",NA,NA,NA,NA,NA,NA,640.2075815,"None",640.2075815,"None",644.3792719,"None","space",0.458535856,644.3792719,"None",645.0399458,"None","space",2.066969584,645.0399458,"None",645.0399458,"None",10,1,"2019_Jul_08_1714","visual_demo1",2002-03-01,100.0860419
"010_visual_demo1.csv","Now focus on the Image",1,0,0,0,0,0,0,4,10,82,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,652.3743499,"None",NA,NA,NA,NA,NA,NA,648.1319486,"None",648.1319486,"None",650.3124806,"None","space",0.645379228,650.3124806,"None",651.1639991,"None","space",1.19985794,651.1639991,"None",651.1639991,"None",10,1,"2019_Jul_08_1714","visual_demo1",2002-03-01,100.0860419
"010_visual_demo1.csv","Now focus on the Image",3,1,0,0,0,0,0,4,11,83,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,659.9578049,"None",NA,NA,NA,NA,NA,NA,653.3841805,"None",653.3841805,"None",657.5673048,"None","space",0.339549405,657.5673048,"None",658.1173513,"None","space",1.826518896,658.1173513,"None",658.1173513,"None",10,1,"2019_Jul_08_1714","visual_demo1",2002-03-01,100.0860419
"010_visual_demo1.csv","Now focus on the Image",2.5,0,1,0,0,0,0,4,12,84,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,667.2015927,"None",NA,NA,NA,NA,NA,NA,660.9688682,"None",660.9688682,"None",664.6406764,"None","space",0.677209532,664.6406764,"None",665.5205645,"None","space",1.664267721,665.5205645,"None",665.5205645,"None",10,1,"2019_Jul_08_1714","visual_demo1",2002-03-01,100.0860419
"010_visual_demo1.csv","Now focus on the Image",2,0,0,0,0,0,0,4,13,85,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673.86553,"None",NA,NA,NA,NA,NA,NA,668.2119952,"None",668.2119952,"None",671.3842245,"None","space",0.423669921,671.3842245,"None",672.0142014,"None","space",1.837656205,672.0142014,"None",672.0142014,"None",10,1,"2019_Jul_08_1714","visual_demo1",2002-03-01,100.0860419
"010_visual_demo1.csv","Now focus on the Image",1,0,1,0,0,0,0,4,14,86,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,678.8681618,"None",NA,NA,NA,NA,NA,NA,674.8754953,"None",674.8754953,"None",677.0571287,"None","space",0.456757305,677.0571287,"None",677.7173888,"None","space",1.131447741,677.7173888,"None",677.7173888,"None",10,1,"2019_Jul_08_1714","visual_demo1",2002-03-01,100.0860419
"010_visual_demo1.csv","Now focus on the Image",3.5,0,1,0,0,0,0,4,15,87,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,687.2630779,"None",NA,NA,NA,NA,NA,NA,679.8794677,"None",679.8794677,"None",684.5616625,"None","space",0.496199281,684.5616625,"None",685.261018,"None","space",1.990812991,685.261018,"None",685.261018,"None",10,1,"2019_Jul_08_1714","visual_demo1",2002-03-01,100.0860419
